Date,Open,High,Low,Close,Adj Close,Volume
2022-11-23,80.930000,81.360001,79.940002,80.930000,76.611023,22415800
2022-11-24,81.510002,82.389999,80.610001,81.449997,77.103279,12420900
2022-11-25,82.000000,82.879997,80.680000,80.900002,76.582634,20477000
2022-11-28,80.599998,82.339996,79.519997,81.300003,76.961281,16166300
2022-11-29,82.849998,85.680000,82.620003,84.440002,79.933708,42574300
2022-11-30,85.000000,86.620003,84.760002,85.709999,81.135933,59932800
2022-12-01,86.419998,86.750000,84.730003,86.180000,81.580849,34319300
2022-12-02,86.760002,87.739998,84.970001,86.800003,82.167763,30213600
2022-12-05,87.900002,88.989998,86.680000,86.709999,82.082558,21896500
2022-12-06,86.989998,88.930000,86.879997,87.970001,83.275322,21335700
2022-12-07,85.910004,86.419998,83.860001,84.839996,80.312355,45441000
2022-12-08,85.500000,87.250000,85.349998,85.879997,81.296852,29827900
2022-12-09,88.059998,89.540001,87.529999,88.739998,84.004227,37713000
2022-12-12,88.150002,88.300003,85.379997,86.089996,81.495644,34995000
2022-12-13,86.250000,87.400002,85.629997,86.160004,81.839508,31559400
2022-12-14,85.750000,87.330002,85.500000,86.889999,82.532906,34564000
2022-12-15,87.389999,88.169998,86.889999,87.169998,82.798859,24782100
2022-12-16,87.000000,87.320000,84.510002,85.680000,81.383575,37762100
2022-12-19,85.000000,85.580002,84.239998,85.370003,81.089127,27508500
2022-12-20,85.370003,87.250000,85.309998,85.750000,81.450066,22657300
2022-12-21,86.900002,87.400002,85.820000,86.239998,81.915497,39183700
2022-12-22,86.279999,86.650002,84.690002,85.750000,81.450066,19429200
2022-12-23,85.279999,86.519997,85.080002,86.320000,81.991486,18656500
2022-12-26,86.419998,87.540001,86.330002,87.110001,82.741867,18407500
2022-12-27,88.000000,89.650002,87.470001,89.190002,84.717575,26720300
2022-12-28,89.190002,90.209999,88.699997,88.989998,84.527596,23314500
2022-12-29,89.000000,89.949997,88.830002,88.879997,84.423111,40110800
2023-01-02,88.680000,89.900002,88.529999,89.400002,84.917038,12783800
2023-01-03,89.400002,90.089996,88.889999,89.239998,84.765060,25332600
2023-01-04,89.300003,89.650002,87.949997,89.400002,84.917038,26395300
2023-01-05,89.459999,91.680000,89.000000,90.900002,86.341820,29085600
2023-01-06,91.000000,92.739998,91.000000,92.339996,87.709610,31420600
2023-01-09,91.529999,92.989998,91.250000,92.440002,87.804604,19285800
2023-01-10,92.489998,93.900002,92.339996,93.580002,88.887436,19821100
2023-01-11,93.989998,94.480003,92.260002,93.250000,88.573982,23834100
2023-01-12,93.480003,94.300003,92.940002,93.739998,89.039406,18058600
2023-01-13,93.690002,94.279999,93.360001,93.820000,89.115402,16905800
2023-01-16,92.000000,92.389999,90.830002,92.250000,87.624130,19563900
2023-01-17,92.510002,93.230003,91.830002,92.129997,87.510139,18719500
2023-01-18,93.059998,94.230003,92.910004,93.339996,88.659470,16737300
2023-01-19,93.800003,94.370003,93.320000,93.739998,89.039406,21712500
2023-01-20,93.900002,94.570000,93.500000,93.989998,89.276871,27103900
2023-01-23,94.349998,94.699997,93.699997,94.300003,89.571335,13534300
2023-01-24,94.309998,95.300003,93.199997,95.300003,90.521187,17439800
2023-01-25,95.199997,96.400002,94.769997,96.199997,91.376045,18282900
2023-01-26,96.500000,98.000000,96.389999,98.000000,93.085800,26876000
2023-01-27,97.849998,98.290001,94.830002,95.320000,90.540184,34682400
2023-01-30,95.900002,96.300003,94.190002,94.980003,90.217239,23820000
2023-01-31,94.309998,94.879997,93.849998,94.510002,89.770805,20658600
2023-02-01,95.199997,95.199997,91.589996,93.459999,88.773453,28818100
2023-02-02,91.690002,91.959999,88.860001,89.139999,84.670082,37844400
2023-02-03,89.760002,90.769997,88.690002,88.949997,84.489601,22545600
2023-02-06,88.199997,88.250000,86.660004,87.839996,83.435257,17888700
2023-02-07,87.589996,88.680000,86.989998,88.419998,83.986183,16259700
2023-02-08,89.099998,89.370003,87.599998,88.720001,84.271141,14411000
2023-02-09,88.720001,89.550003,87.470001,88.389999,83.957687,19782200
2023-02-10,88.180000,88.949997,86.360001,86.800003,82.447426,18099100
2023-02-13,85.919998,87.110001,85.300003,86.709999,82.361931,13798500
2023-02-14,87.000000,87.720001,86.529999,87.099998,82.732376,20072400
2023-02-15,87.099998,89.239998,86.559998,89.000000,84.537094,28465800
2023-02-16,89.290001,90.260002,88.900002,89.190002,84.717575,28740800
2023-02-17,89.599998,89.750000,87.540001,88.029999,83.615738,26381400
2023-02-22,87.050003,88.449997,86.570000,87.360001,82.979332,16864400
2023-02-23,87.000000,88.070000,85.550003,86.949997,82.589890,21485100
2023-02-24,86.050003,86.480003,84.650002,85.040001,80.775673,17183900
2023-02-27,84.559998,85.379997,83.650002,85.040001,80.775673,14422200
2023-02-28,85.059998,86.500000,84.339996,85.320000,81.041626,21127300
2023-03-01,87.769997,89.849998,87.500000,89.199997,84.727066,30916600
2023-03-02,89.199997,90.139999,88.419998,89.000000,84.537094,21740900
2023-03-03,90.099998,90.300003,88.809998,89.300003,84.822060,19783400
2023-03-06,87.430000,87.900002,86.120003,86.150002,81.830009,27298600
2023-03-07,86.849998,87.400002,84.800003,85.330002,81.051132,20898200
2023-03-08,85.599998,86.410004,85.400002,86.110001,81.792015,22274800
2023-03-09,85.129997,86.489998,84.820000,84.980003,80.718681,24439300
2023-03-10,84.599998,86.180000,84.269997,84.699997,80.452721,21820200
2023-03-13,84.370003,86.000000,84.050003,85.050003,80.785179,23460200
2023-03-14,83.120003,84.349998,82.900002,83.980003,81.520630,18077900
2023-03-15,82.000000,83.089996,80.099998,81.449997,79.064720,34103400
2023-03-16,81.220001,82.150002,80.709999,81.750000,79.355934,20573400
2023-03-17,82.910004,83.500000,82.629997,82.730003,80.307236,39906400
2023-03-20,82.720001,83.989998,81.809998,83.410004,80.967323,19650900
2023-03-21,83.220001,83.440002,81.540001,82.709999,80.287819,15692200
2023-03-22,82.000000,82.750000,81.610001,81.680000,79.287987,18085500
2023-03-23,81.519997,82.180000,78.809998,79.580002,77.249489,26000100
2023-03-24,79.690002,79.860001,78.089996,78.669998,76.366135,27801900
2023-03-27,79.510002,80.080002,78.029999,78.540001,76.239944,14202900
2023-03-28,78.720001,79.900002,78.589996,79.370003,77.045639,13866800
2023-03-29,79.989998,80.839996,79.839996,80.510002,78.152252,17345200
2023-03-30,81.699997,81.949997,81.150002,81.820000,79.423882,14249000
2023-03-31,81.599998,82.169998,79.910004,80.290001,77.938690,22468400
2023-04-03,79.800003,80.389999,79.410004,80.309998,77.958107,13510200
2023-04-04,79.959999,80.180000,77.750000,78.040001,75.754585,20485600
2023-04-05,77.750000,77.760002,75.900002,76.889999,74.638260,25382600
2023-04-06,76.669998,77.500000,76.279999,76.750000,74.502365,13976800
2023-04-10,76.750000,78.260002,76.699997,78.230003,75.939026,13849000
2023-04-11,80.500000,82.949997,80.059998,82.360001,79.948074,34226000
2023-04-12,82.750000,82.800003,80.290001,80.599998,78.239609,32702000
2023-04-13,80.000000,80.730003,78.970001,79.510002,77.181534,21361900
2023-04-14,79.099998,79.800003,78.000000,78.809998,76.502029,22693200
2023-04-17,79.480003,80.440002,77.449997,77.870003,75.589561,21479200
2023-04-18,78.790001,78.930000,77.660004,78.540001,76.239944,15193400
2023-04-19,77.300003,77.620003,75.019997,76.250000,74.017006,31128000
2023-04-20,75.900002,76.459999,74.529999,74.660004,72.473572,31112800
2023-04-24,72.199997,72.540001,71.589996,71.959999,69.852638,29754000
2023-04-25,71.199997,71.199997,69.709999,70.000000,67.950035,31799200
2023-04-26,71.000000,71.430000,70.269997,70.269997,68.212128,25907200
2023-04-27,69.699997,71.779999,69.180000,71.760002,69.658493,31717800
2023-04-28,71.629997,72.419998,71.059998,72.400002,70.279755,33277500
2023-05-02,71.300003,71.599998,69.320000,69.540001,67.503510,37367900
2023-05-03,69.940002,70.080002,68.860001,69.000000,66.979324,19958300
2023-05-04,69.050003,69.330002,66.709999,66.860001,64.901993,35996200
2023-05-05,67.690002,69.250000,67.230003,69.040001,67.018150,27107300
2023-05-08,70.699997,71.160004,69.849998,69.970001,67.920914,24917600
2023-05-09,69.500000,70.709999,68.680000,70.690002,68.619835,18717400
2023-05-10,70.889999,71.059998,68.690002,69.360001,67.328781,24792600
2023-05-11,68.000000,68.290001,67.360001,68.010002,66.018318,27709000
2023-05-12,67.900002,68.570000,67.410004,68.080002,66.086266,17578100
2023-05-15,69.300003,70.129997,68.919998,69.059998,67.037560,21020000
2023-05-16,69.000000,69.199997,67.599998,67.639999,65.659149,23990300
2023-05-17,69.120003,70.239998,68.809998,69.879997,67.833549,30913100
2023-05-18,69.879997,70.320000,69.120003,69.980003,67.930626,23710600
2023-05-19,70.500000,70.610001,69.129997,69.209999,67.183174,33892200
2023-05-22,68.400002,68.900002,67.769997,68.099998,66.105675,18936200
2023-05-23,67.500000,67.690002,66.510002,66.559998,64.610779,39413300
2023-05-24,65.779999,65.779999,64.820000,65.050003,63.145000,33304700
2023-05-25,65.800003,65.800003,64.779999,64.849998,62.950855,36934900
2023-05-26,66.750000,67.040001,65.910004,66.330002,64.387512,38181700
2023-05-29,67.339996,67.699997,65.739998,65.830002,63.902157,17320700
2023-05-30,66.320000,66.320000,63.869999,64.279999,62.397545,39920700
2023-05-31,64.279999,64.870003,63.509998,63.810001,61.941315,103408900
2023-06-01,64.940002,65.769997,64.150002,65.160004,63.251781,51982400
2023-06-02,68.000000,68.199997,67.370003,67.940002,65.950363,39185700
2023-06-05,68.470001,68.480003,66.629997,67.379997,65.406761,21478500
2023-06-06,67.800003,68.389999,67.400002,67.599998,65.620323,31884200
2023-06-07,67.599998,68.680000,67.400002,68.669998,66.658981,27377500
2023-06-09,69.669998,69.800003,68.250000,68.360001,66.358063,30056800
2023-06-12,67.800003,67.800003,66.699997,67.120003,65.154381,26651200
2023-06-13,68.300003,68.570000,67.610001,67.830002,65.843590,34288100
2023-06-14,68.989998,69.610001,68.489998,69.019997,66.998734,53775600
2023-06-15,69.099998,69.650002,68.360001,69.559998,67.522919,31874100
2023-06-16,69.400002,70.199997,69.209999,69.669998,67.629700,39953600
2023-06-19,69.650002,69.650002,68.680000,69.400002,67.367607,14894300
2023-06-20,69.000000,69.019997,67.309998,67.610001,65.630028,35748700
2023-06-21,67.070000,67.339996,66.720001,66.930000,64.969940,27336800
2023-06-22,66.669998,67.860001,66.300003,66.570000,64.620483,21394900
2023-06-23,66.000000,66.099998,65.300003,65.900002,63.970108,23510900
2023-06-26,65.559998,66.300003,65.320000,66.040001,64.106010,15030400
2023-06-27,66.900002,67.279999,66.449997,66.830002,64.872871,22737400
2023-06-28,66.779999,66.820000,64.720001,64.720001,62.824665,37628600
2023-06-29,64.720001,65.930000,64.349998,65.510002,63.591530,24841800
2023-06-30,65.709999,66.059998,64.220001,64.220001,62.339306,42992000
2023-07-03,64.709999,66.500000,64.639999,66.230003,64.290443,22738400
2023-07-04,65.839996,66.459999,65.800003,65.900002,63.970108,12573200
2023-07-05,65.610001,65.860001,65.010002,65.320000,63.407089,27363600
2023-07-06,64.720001,65.589996,64.440002,64.849998,62.950855,18579200
2023-07-07,64.480003,65.599998,64.309998,65.459999,63.542992,57287600
2023-07-10,64.500000,65.190002,64.330002,64.459999,62.572277,36698500
2023-07-11,65.080002,67.010002,64.879997,66.580002,64.630196,35550200
2023-07-12,68.000000,68.080002,67.000000,67.050003,65.086433,22864300
2023-07-13,68.220001,68.800003,67.919998,68.610001,66.600746,24187200
2023-07-14,69.190002,69.290001,68.260002,68.610001,66.600746,20342500
2023-07-17,68.330002,68.330002,67.029999,67.849998,65.862999,15322300
2023-07-18,67.730003,68.269997,67.279999,67.419998,65.445587,16950600
2023-07-19,67.489998,67.970001,66.959999,67.239998,65.270859,14512600
2023-07-20,68.150002,68.489998,67.349998,67.389999,65.416473,20992700
2023-07-21,67.440002,68.169998,66.980003,67.800003,65.814468,24852700
2023-07-24,67.699997,70.320000,67.510002,69.849998,67.804428,30616400
2023-07-25,71.699997,72.660004,71.620003,72.010002,69.901176,31556700
2023-07-26,71.750000,72.250000,70.750000,71.760002,69.658493,19066400
2023-07-27,71.199997,71.239998,70.089996,70.419998,68.357735,28254500
2023-07-28,70.019997,70.019997,67.629997,67.629997,65.649437,45938800
2023-07-31,68.000000,69.680000,67.839996,69.160004,67.134636,26065700
2023-08-01,68.769997,68.809998,67.900002,68.199997,66.202744,30015700
2023-08-02,67.739998,67.760002,66.900002,67.089996,65.125252,29547300
2023-08-03,66.849998,67.889999,66.489998,67.510002,65.532959,35512300
2023-08-04,67.199997,68.330002,67.160004,67.559998,65.581490,22954300
2023-08-07,67.650002,68.169998,66.879997,67.900002,65.911537,23057700
2023-08-08,66.989998,68.150002,66.089996,67.459999,65.484421,43405600
2023-08-09,67.459999,67.910004,66.629997,66.849998,64.892281,21859000
2023-08-10,66.809998,67.180000,65.940002,66.059998,64.125420,28372300
2023-08-11,66.190002,66.379997,65.230003,65.510002,63.591530,42335100
2023-08-14,62.980000,63.040001,61.900002,61.900002,61.900002,41056900
2023-08-15,61.950001,61.959999,61.139999,61.290001,61.290001,28611000
2023-08-16,61.389999,61.930000,61.000000,61.049999,61.049999,30508600
2023-08-17,62.590000,62.810001,61.720001,61.910000,61.910000,39481200
2023-08-18,61.200001,62.080002,61.020000,61.220001,61.220001,34201900
2023-08-21,61.490002,61.740002,61.020000,61.299999,61.299999,17695300
2023-08-22,62.040001,62.860001,62.029999,62.580002,62.580002,30995800
2023-08-23,63.250000,63.669998,63.040001,63.040001,63.040001,19128500
2023-08-24,62.689999,62.689999,61.830002,62.200001,62.200001,17821500
2023-08-25,62.669998,62.779999,61.900002,62.070000,62.070000,11395300
2023-08-28,62.430000,63.270000,62.270000,62.959999,62.959999,14173600
2023-08-29,63.380001,65.029999,63.230000,64.970001,64.970001,28625700
2023-08-30,65.209999,65.870003,64.730003,64.980003,64.980003,21812600
2023-08-31,65.570000,66.169998,65.080002,65.080002,65.080002,31011100
2023-09-01,66.690002,69.000000,66.629997,68.889999,68.889999,57288600
2023-09-04,69.279999,70.050003,68.879997,69.400002,69.400002,22397800
2023-09-05,68.989998,69.510002,68.580002,69.099998,69.099998,19253500
2023-09-06,69.150002,69.589996,67.879997,67.989998,67.989998,28466500
2023-09-08,66.699997,66.839996,66.239998,66.709999,66.709999,19989200
2023-09-11,68.099998,68.180000,67.540001,67.669998,67.669998,19493800
2023-09-12,68.000000,68.260002,67.440002,67.620003,67.620003,14201300
2023-09-13,67.669998,67.779999,67.150002,67.360001,67.360001,15448400
2023-09-14,69.300003,70.680000,69.050003,70.120003,70.120003,62390300
2023-09-15,71.000000,71.230003,69.540001,69.540001,69.540001,37901700
2023-09-18,69.540001,70.050003,68.550003,68.720001,68.720001,21849000
2023-09-19,68.669998,69.250000,68.209999,68.849998,68.849998,43870300
2023-09-20,69.279999,69.769997,69.040001,69.309998,69.309998,14372200
2023-09-21,68.300003,68.459999,67.500000,67.500000,67.500000,21686000
2023-09-22,68.389999,68.870003,67.930000,68.000000,68.000000,17063700
2023-09-25,67.010002,67.029999,65.769997,66.599998,66.599998,34715000
2023-09-26,65.699997,66.260002,65.370003,65.559998,65.559998,24178800
2023-09-27,66.099998,66.190002,65.309998,65.699997,65.699997,17109300
2023-09-28,66.110001,67.040001,65.959999,66.699997,66.699997,26072300
2023-09-29,67.309998,67.650002,67.040001,67.580002,67.580002,19018000
